character_1,character_2,scene_duration,season_num,episode_num,episode_title,location,count_words_of_char_1,count_words_of_char_2
Petyr Baelish,Armeca,304,1,7,You Win or You Die,The Crownlands,8400,19
Ros,Armeca,304,1,7,You Win or You Die,The Crownlands,804,19
Osha,Theon Greyjoy,222,1,7,You Win or You Die,The North,1800,5363
Osha,Maester Luwin,222,1,7,You Win or You Die,The North,1800,1120
Theon Greyjoy,Maester Luwin,222,1,7,You Win or You Die,The North,5363,1120
Jon Snow,Samwell Tarly,661,1,7,You Win or You Die,The Wall,12104,6608
Jon Snow,Jeor Mormont,375,1,7,You Win or You Die,The Wall,12104,1601
Samwell Tarly,Jeor Mormont,375,1,7,You Win or You Die,The Wall,6608,1601
Eddard Stark,Renly Baratheon,533,1,7,You Win or You Die,The Crownlands,3511,1400
Joffrey Baratheon,Robert Baratheon,295,1,7,You Win or You Die,The Crownlands,3303,2608
Joffrey Baratheon,Cersei Lannister,504,1,7,You Win or You Die,The Crownlands,3303,15111
Joffrey Baratheon,Grand Maester Pycelle,295,1,7,You Win or You Die,The Crownlands,3303,1995
Joffrey Baratheon,Renly Baratheon,295,1,7,You Win or You Die,The Crownlands,3303,1400
Joffrey Baratheon,Eddard Stark,504,1,7,You Win or You Die,The Crownlands,3303,3511
Joffrey Baratheon,Barristan Selmy,504,1,7,You Win or You Die,The Crownlands,3303,1321
Robert Baratheon,Cersei Lannister,295,1,7,You Win or You Die,The Crownlands,2608,15111
Robert Baratheon,Grand Maester Pycelle,295,1,7,You Win or You Die,The Crownlands,2608,1995
Robert Baratheon,Renly Baratheon,295,1,7,You Win or You Die,The Crownlands,2608,1400
Robert Baratheon,Eddard Stark,315,1,7,You Win or You Die,The Crownlands,2608,3511
Robert Baratheon,Barristan Selmy,295,1,7,You Win or You Die,The Crownlands,2608,1321
Cersei Lannister,Grand Maester Pycelle,295,1,7,You Win or You Die,The Crownlands,15111,1995
Cersei Lannister,Renly Baratheon,295,1,7,You Win or You Die,The Crownlands,15111,1400
Cersei Lannister,Barristan Selmy,504,1,7,You Win or You Die,The Crownlands,15111,1321
Grand Maester Pycelle,Renly Baratheon,392,1,7,You Win or You Die,The Crownlands,1995,1400
Grand Maester Pycelle,Eddard Stark,392,1,7,You Win or You Die,The Crownlands,1995,3511
Grand Maester Pycelle,Barristan Selmy,392,1,7,You Win or You Die,The Crownlands,1995,1321
Renly Baratheon,Barristan Selmy,392,1,7,You Win or You Die,The Crownlands,1400,1321
Eddard Stark,Barristan Selmy,601,1,7,You Win or You Die,The Crownlands,3511,1321
Eddard Stark,Lord Varys,361,1,7,You Win or You Die,The Crownlands,3511,7229
Barristan Selmy,Lord Varys,306,1,7,You Win or You Die,The Crownlands,1321,7229
Grand Maester Pycelle,Lord Varys,97,1,7,You Win or You Die,The Crownlands,1995,7229
Renly Baratheon,Lord Varys,97,1,7,You Win or You Die,The Crownlands,1400,7229
Khal Drogo,Daenerys Targaryen,323,1,7,You Win or You Die,Vaes Dothrak,421,11818
Daenerys Targaryen,Jorah Mormont,495,1,7,You Win or You Die,Vaes Dothrak,11818,4806
Daenerys Targaryen,Doreah,255,1,7,You Win or You Die,Vaes Dothrak,11818,529
Daenerys Targaryen,Rakharo,474,1,7,You Win or You Die,Vaes Dothrak,11818,206
Daenerys Targaryen,Irri,255,1,7,You Win or You Die,Vaes Dothrak,11818,228
Jorah Mormont,Doreah,255,1,7,You Win or You Die,Vaes Dothrak,4806,529
Jorah Mormont,Rakharo,474,1,7,You Win or You Die,Vaes Dothrak,4806,206
Jorah Mormont,Irri,255,1,7,You Win or You Die,Vaes Dothrak,4806,228
Doreah,Rakharo,255,1,7,You Win or You Die,Vaes Dothrak,529,206
Doreah,Irri,255,1,7,You Win or You Die,Vaes Dothrak,529,228
Rakharo,Irri,255,1,7,You Win or You Die,Vaes Dothrak,206,228
Jorah Mormont,Little Bird,33,1,7,You Win or You Die,Vaes Dothrak,4806,22
Wine Merchant,Daenerys Targaryen,431,1,7,You Win or You Die,Vaes Dothrak,186,11818
Wine Merchant,Doreah,191,1,7,You Win or You Die,Vaes Dothrak,186,529
Wine Merchant,Irri,191,1,7,You Win or You Die,Vaes Dothrak,186,228
Wine Merchant,Rakharo,410,1,7,You Win or You Die,Vaes Dothrak,186,206
Wine Merchant,Jorah Mormont,431,1,7,You Win or You Die,Vaes Dothrak,186,4806
Jeor Mormont,Pypar,330,1,7,You Win or You Die,The Wall,1601,449
Jeor Mormont,Grenn,330,1,7,You Win or You Die,The Wall,1601,808
Jeor Mormont,Rast,330,1,7,You Win or You Die,The Wall,1601,396
Jeor Mormont,Alliser Thorne,330,1,7,You Win or You Die,The Wall,1601,1881
Jeor Mormont,Maester Aemon,330,1,7,You Win or You Die,The Wall,1601,1350
Jeor Mormont,Othell Yarwyck,330,1,7,You Win or You Die,The Wall,1601,136
Jeor Mormont,Jaremy Rykker,330,1,7,You Win or You Die,The Wall,1601,3
Jon Snow,Pypar,436,1,7,You Win or You Die,The Wall,12104,449
Jon Snow,Grenn,330,1,7,You Win or You Die,The Wall,12104,808
Jon Snow,Rast,330,1,7,You Win or You Die,The Wall,12104,396
Jon Snow,Alliser Thorne,330,1,7,You Win or You Die,The Wall,12104,1881
Jon Snow,Maester Aemon,330,1,7,You Win or You Die,The Wall,12104,1350
Jon Snow,Othell Yarwyck,458,1,7,You Win or You Die,The Wall,12104,136
Jon Snow,Jaremy Rykker,330,1,7,You Win or You Die,The Wall,12104,3
Pypar,Samwell Tarly,436,1,7,You Win or You Die,The Wall,449,6608
Pypar,Grenn,330,1,7,You Win or You Die,The Wall,449,808
Pypar,Rast,330,1,7,You Win or You Die,The Wall,449,396
Pypar,Alliser Thorne,330,1,7,You Win or You Die,The Wall,449,1881
Pypar,Maester Aemon,330,1,7,You Win or You Die,The Wall,449,1350
Pypar,Othell Yarwyck,330,1,7,You Win or You Die,The Wall,449,136
Pypar,Jaremy Rykker,330,1,7,You Win or You Die,The Wall,449,3
Samwell Tarly,Grenn,330,1,7,You Win or You Die,The Wall,6608,808
Samwell Tarly,Rast,330,1,7,You Win or You Die,The Wall,6608,396
Samwell Tarly,Alliser Thorne,330,1,7,You Win or You Die,The Wall,6608,1881
Samwell Tarly,Maester Aemon,330,1,7,You Win or You Die,The Wall,6608,1350
Samwell Tarly,Othell Yarwyck,458,1,7,You Win or You Die,The Wall,6608,136
Samwell Tarly,Jaremy Rykker,330,1,7,You Win or You Die,The Wall,6608,3
Grenn,Rast,330,1,7,You Win or You Die,The Wall,808,396
Grenn,Alliser Thorne,330,1,7,You Win or You Die,The Wall,808,1881
Grenn,Maester Aemon,330,1,7,You Win or You Die,The Wall,808,1350
Grenn,Othell Yarwyck,330,1,7,You Win or You Die,The Wall,808,136
Grenn,Jaremy Rykker,330,1,7,You Win or You Die,The Wall,808,3
Rast,Alliser Thorne,330,1,7,You Win or You Die,The Wall,396,1881
Rast,Maester Aemon,330,1,7,You Win or You Die,The Wall,396,1350
Rast,Othell Yarwyck,330,1,7,You Win or You Die,The Wall,396,136
Rast,Jaremy Rykker,330,1,7,You Win or You Die,The Wall,396,3
Alliser Thorne,Maester Aemon,330,1,7,You Win or You Die,The Wall,1881,1350
Alliser Thorne,Othell Yarwyck,330,1,7,You Win or You Die,The Wall,1881,136
Alliser Thorne,Jaremy Rykker,330,1,7,You Win or You Die,The Wall,1881,3
Maester Aemon,Othell Yarwyck,330,1,7,You Win or You Die,The Wall,1350,136
Maester Aemon,Jaremy Rykker,330,1,7,You Win or You Die,The Wall,1350,3
Othell Yarwyck,Jaremy Rykker,330,1,7,You Win or You Die,The Wall,136,3
Eddard Stark,Tomard,210,1,7,You Win or You Die,The Crownlands,3511,3
Eddard Stark,Petyr Baelish,474,1,7,You Win or You Die,The Crownlands,3511,8400
Tomard,Petyr Baelish,210,1,7,You Win or You Die,The Crownlands,3,8400
Jon Snow,Ghost,128,1,7,You Win or You Die,The Wall,12104,0
Samwell Tarly,Ghost,128,1,7,You Win or You Die,The Wall,6608,0
Ghost,Othell Yarwyck,128,1,7,You Win or You Die,The Wall,0,136
Jorah Mormont,Khal Drogo,240,1,7,You Win or You Die,Vaes Dothrak,4806,421
Wine Merchant,Khal Drogo,240,1,7,You Win or You Die,Vaes Dothrak,186,421
Rakharo,Khal Drogo,219,1,7,You Win or You Die,Vaes Dothrak,206,421
Khal Drogo,Qotho,21,1,7,You Win or You Die,Vaes Dothrak,421,111
Jorah Mormont,Qotho,21,1,7,You Win or You Die,Vaes Dothrak,4806,111
Qotho,Daenerys Targaryen,21,1,7,You Win or You Die,Vaes Dothrak,111,11818
Qotho,Wine Merchant,21,1,7,You Win or You Die,Vaes Dothrak,111,186
Eddard Stark,Varly,20,1,7,You Win or You Die,The Crownlands,3511,1
Eddard Stark,Royal Steward,243,1,7,You Win or You Die,The Crownlands,3511,160
Varly,Royal Steward,20,1,7,You Win or You Die,The Crownlands,1,160
Varly,Robert Baratheon,20,1,7,You Win or You Die,The Crownlands,1,2608
Royal Steward,Robert Baratheon,20,1,7,You Win or You Die,The Crownlands,160,2608
Petyr Baelish,Lord Varys,264,1,7,You Win or You Die,The Crownlands,8400,7229
Eddard Stark,Janos Slynt,223,1,7,You Win or You Die,The Crownlands,3511,763
Petyr Baelish,Royal Steward,223,1,7,You Win or You Die,The Crownlands,8400,160
Petyr Baelish,Janos Slynt,223,1,7,You Win or You Die,The Crownlands,8400,763
Lord Varys,Royal Steward,223,1,7,You Win or You Die,The Crownlands,7229,160
Lord Varys,Janos Slynt,223,1,7,You Win or You Die,The Crownlands,7229,763
Royal Steward,Janos Slynt,223,1,7,You Win or You Die,The Crownlands,160,763
Eddard Stark,Sandor Clegane,209,1,7,You Win or You Die,The Crownlands,3511,3829
Petyr Baelish,Joffrey Baratheon,209,1,7,You Win or You Die,The Crownlands,8400,3303
Petyr Baelish,Cersei Lannister,209,1,7,You Win or You Die,The Crownlands,8400,15111
Petyr Baelish,Barristan Selmy,209,1,7,You Win or You Die,The Crownlands,8400,1321
Petyr Baelish,Sandor Clegane,209,1,7,You Win or You Die,The Crownlands,8400,3829
Lord Varys,Joffrey Baratheon,209,1,7,You Win or You Die,The Crownlands,7229,3303
Lord Varys,Cersei Lannister,209,1,7,You Win or You Die,The Crownlands,7229,15111
Lord Varys,Sandor Clegane,209,1,7,You Win or You Die,The Crownlands,7229,3829
Joffrey Baratheon,Sandor Clegane,209,1,7,You Win or You Die,The Crownlands,3303,3829
Joffrey Baratheon,Royal Steward,209,1,7,You Win or You Die,The Crownlands,3303,160
Joffrey Baratheon,Janos Slynt,209,1,7,You Win or You Die,The Crownlands,3303,763
Cersei Lannister,Sandor Clegane,209,1,7,You Win or You Die,The Crownlands,15111,3829
Cersei Lannister,Royal Steward,209,1,7,You Win or You Die,The Crownlands,15111,160
Cersei Lannister,Janos Slynt,209,1,7,You Win or You Die,The Crownlands,15111,763
Barristan Selmy,Sandor Clegane,209,1,7,You Win or You Die,The Crownlands,1321,3829
Barristan Selmy,Royal Steward,209,1,7,You Win or You Die,The Crownlands,1321,160
Barristan Selmy,Janos Slynt,209,1,7,You Win or You Die,The Crownlands,1321,763
Sandor Clegane,Royal Steward,209,1,7,You Win or You Die,The Crownlands,3829,160
Sandor Clegane,Janos Slynt,209,1,7,You Win or You Die,The Crownlands,3829,763
Syrio Forel,Arya Stark,169,1,8,The Pointy End,The Crownlands,489,6329
Septa Mordane,Sansa Stark,42,1,8,The Pointy End,The Crownlands,323,8796
Syrio Forel,Meryn Trant,154,1,8,The Pointy End,The Crownlands,489,327
Arya Stark,Meryn Trant,154,1,8,The Pointy End,The Crownlands,6329,327
Sansa Stark,Sandor Clegane,390,1,8,The Pointy End,The Crownlands,8796,3829
Arya Stark,Red Keep Stableboy,37,1,8,The Pointy End,The Crownlands,6329,15
Eddard Stark,Lord Varys,182,1,8,The Pointy End,The Crownlands,3511,7229
Samwell Tarly,Jeor Mormont,144,1,8,The Pointy End,The Wall,6608,1601
Samwell Tarly,Jon Snow,214,1,8,The Pointy End,The Wall,6608,12104
Samwell Tarly,Othor,76,1,8,The Pointy End,The Wall,6608,0
Samwell Tarly,Jafer Flowers,76,1,8,The Pointy End,The Wall,6608,0
Samwell Tarly,Othell Yarwyck,76,1,8,The Pointy End,The Wall,6608,136
Jeor Mormont,Jon Snow,319,1,8,The Pointy End,The Wall,1601,12104
Jeor Mormont,Othor,162,1,8,The Pointy End,The Wall,1601,0
Jeor Mormont,Jafer Flowers,76,1,8,The Pointy End,The Wall,1601,0
Jeor Mormont,Othell Yarwyck,76,1,8,The Pointy End,The Wall,1601,136
Jon Snow,Othor,162,1,8,The Pointy End,The Wall,12104,0
Jon Snow,Jafer Flowers,76,1,8,The Pointy End,The Wall,12104,0
Jon Snow,Othell Yarwyck,76,1,8,The Pointy End,The Wall,12104,136
Othor,Jafer Flowers,76,1,8,The Pointy End,The Wall,0,0
Othor,Othell Yarwyck,76,1,8,The Pointy End,The Wall,0,136
Jafer Flowers,Othell Yarwyck,76,1,8,The Pointy End,The Wall,0,136
Grand Maester Pycelle,Cersei Lannister,501,1,8,The Pointy End,The Crownlands,1995,15111
Grand Maester Pycelle,Lord Varys,501,1,8,The Pointy End,The Crownlands,1995,7229
Grand Maester Pycelle,Petyr Baelish,501,1,8,The Pointy End,The Crownlands,1995,8400
Grand Maester Pycelle,Sansa Stark,501,1,8,The Pointy End,The Crownlands,1995,8796
Cersei Lannister,Lord Varys,501,1,8,The Pointy End,The Crownlands,15111,7229
Cersei Lannister,Petyr Baelish,501,1,8,The Pointy End,The Crownlands,15111,8400
Cersei Lannister,Sansa Stark,501,1,8,The Pointy End,The Crownlands,15111,8796
Lord Varys,Petyr Baelish,501,1,8,The Pointy End,The Crownlands,7229,8400
Lord Varys,Sansa Stark,501,1,8,The Pointy End,The Crownlands,7229,8796
Petyr Baelish,Sansa Stark,501,1,8,The Pointy End,The Crownlands,8400,8796
Robb Stark,Maester Luwin,73,1,8,The Pointy End,The North,3920,1120
Robb Stark,Theon Greyjoy,406,1,8,The Pointy End,The North,3920,5363
Maester Luwin,Theon Greyjoy,73,1,8,The Pointy End,The North,1120,5363
Catelyn Stark,Lysa Arryn,114,1,8,The Pointy End,The Vale,3486,1320
Catelyn Stark,Robin Arryn,114,1,8,The Pointy End,The Vale,3486,336
Lysa Arryn,Robin Arryn,114,1,8,The Pointy End,The Vale,1320,336
Tyrion Lannister,Bronn,525,1,8,The Pointy End,The Vale,25790,4613
Tyrion Lannister,Shagga,442,1,8,The Pointy End,The Vale,25790,114
Bronn,Shagga,442,1,8,The Pointy End,The Vale,4613,114
Samwell Tarly,Pypar,138,1,8,The Pointy End,The Wall,6608,449
Samwell Tarly,Alliser Thorne,68,1,8,The Pointy End,The Wall,6608,1881
Samwell Tarly,Grenn,138,1,8,The Pointy End,The Wall,6608,808
Pypar,Jon Snow,138,1,8,The Pointy End,The Wall,449,12104
Pypar,Alliser Thorne,68,1,8,The Pointy End,The Wall,449,1881
Pypar,Grenn,138,1,8,The Pointy End,The Wall,449,808
Pypar,Jeor Mormont,68,1,8,The Pointy End,The Wall,449,1601
Jon Snow,Alliser Thorne,68,1,8,The Pointy End,The Wall,12104,1881
Jon Snow,Grenn,138,1,8,The Pointy End,The Wall,12104,808
Alliser Thorne,Grenn,68,1,8,The Pointy End,The Wall,1881,808
Alliser Thorne,Jeor Mormont,68,1,8,The Pointy End,The Wall,1881,1601
Grenn,Jeor Mormont,68,1,8,The Pointy End,The Wall,808,1601
Ghost,Jon Snow,141,1,8,The Pointy End,The Wall,0,12104
Ghost,Othor,86,1,8,The Pointy End,The Wall,0,0
Ghost,Jeor Mormont,86,1,8,The Pointy End,The Wall,0,1601
Daenerys Targaryen,Jorah Mormont,379,1,8,The Pointy End,The Dothraki Sea,11818,4806
Daenerys Targaryen,Rakharo,379,1,8,The Pointy End,The Dothraki Sea,11818,206
Daenerys Targaryen,Doreah,379,1,8,The Pointy End,The Dothraki Sea,11818,529
Daenerys Targaryen,Irri,379,1,8,The Pointy End,The Dothraki Sea,11818,228
Daenerys Targaryen,Mirri Maz Duur,379,1,8,The Pointy End,The Dothraki Sea,11818,404
Daenerys Targaryen,Mago,379,1,8,The Pointy End,The Dothraki Sea,11818,37
Jorah Mormont,Rakharo,379,1,8,The Pointy End,The Dothraki Sea,4806,206
Jorah Mormont,Doreah,379,1,8,The Pointy End,The Dothraki Sea,4806,529
Jorah Mormont,Irri,379,1,8,The Pointy End,The Dothraki Sea,4806,228
Jorah Mormont,Mirri Maz Duur,379,1,8,The Pointy End,The Dothraki Sea,4806,404
Jorah Mormont,Mago,379,1,8,The Pointy End,The Dothraki Sea,4806,37
Rakharo,Doreah,379,1,8,The Pointy End,The Dothraki Sea,206,529
Rakharo,Irri,379,1,8,The Pointy End,The Dothraki Sea,206,228
Rakharo,Mirri Maz Duur,379,1,8,The Pointy End,The Dothraki Sea,206,404
Rakharo,Mago,379,1,8,The Pointy End,The Dothraki Sea,206,37
Doreah,Irri,379,1,8,The Pointy End,The Dothraki Sea,529,228
Doreah,Mirri Maz Duur,379,1,8,The Pointy End,The Dothraki Sea,529,404
Doreah,Mago,379,1,8,The Pointy End,The Dothraki Sea,529,37
Irri,Mirri Maz Duur,379,1,8,The Pointy End,The Dothraki Sea,228,404
Irri,Mago,379,1,8,The Pointy End,The Dothraki Sea,228,37
Mirri Maz Duur,Mago,379,1,8,The Pointy End,The Dothraki Sea,404,37
Daenerys Targaryen,Khal Drogo,253,1,8,The Pointy End,The Dothraki Sea,11818,421
Daenerys Targaryen,Qotho,253,1,8,The Pointy End,The Dothraki Sea,11818,111
Jorah Mormont,Khal Drogo,253,1,8,The Pointy End,The Dothraki Sea,4806,421
Jorah Mormont,Qotho,253,1,8,The Pointy End,The Dothraki Sea,4806,111
Doreah,Khal Drogo,253,1,8,The Pointy End,The Dothraki Sea,529,421
Doreah,Qotho,253,1,8,The Pointy End,The Dothraki Sea,529,111
Irri,Khal Drogo,253,1,8,The Pointy End,The Dothraki Sea,228,421
Irri,Qotho,253,1,8,The Pointy End,The Dothraki Sea,228,111
Rakharo,Khal Drogo,253,1,8,The Pointy End,The Dothraki Sea,206,421
Rakharo,Qotho,253,1,8,The Pointy End,The Dothraki Sea,206,111
Khal Drogo,Mago,253,1,8,The Pointy End,The Dothraki Sea,421,37
Khal Drogo,Qotho,253,1,8,The Pointy End,The Dothraki Sea,421,111
Khal Drogo,Mirri Maz Duur,253,1,8,The Pointy End,The Dothraki Sea,421,404
Mago,Qotho,253,1,8,The Pointy End,The Dothraki Sea,37,111
Qotho,Mirri Maz Duur,253,1,8,The Pointy End,The Dothraki Sea,111,404
Grey Wind,Greatjon Umber,104,1,8,The Pointy End,The North,0,391
Grey Wind,Bran Stark,104,1,8,The Pointy End,The North,0,3162
Grey Wind,Theon Greyjoy,104,1,8,The Pointy End,The North,0,5363
Grey Wind,Robb Stark,104,1,8,The Pointy End,The North,0,3920
Greatjon Umber,Bran Stark,104,1,8,The Pointy End,The North,391,3162
Greatjon Umber,Theon Greyjoy,333,1,8,The Pointy End,The North,391,5363
Greatjon Umber,Robb Stark,333,1,8,The Pointy End,The North,391,3920
Bran Stark,Theon Greyjoy,104,1,8,The Pointy End,The North,3162,5363
Bran Stark,Robb Stark,226,1,8,The Pointy End,The North,3162,3920
Bran Stark,Rickon Stark,122,1,8,The Pointy End,The North,3162,124
Robb Stark,Rickon Stark,122,1,8,The Pointy End,The North,3920,124
Bran Stark,Osha,136,1,8,The Pointy End,The North,3162,1800
Bran Stark,Hodor,136,1,8,The Pointy End,The North,3162,81
Osha,Hodor,136,1,8,The Pointy End,The North,1800,81
Jon Snow,Rast,70,1,8,The Pointy End,The Wall,12104,396
Pypar,Rast,70,1,8,The Pointy End,The Wall,449,396
Grenn,Rast,70,1,8,The Pointy End,The Wall,808,396
Rast,Samwell Tarly,70,1,8,The Pointy End,The Wall,396,6608
Catelyn Stark,Rodrik Cassel,254,1,8,The Pointy End,The North,3486,372
Robb Stark,Catelyn Stark,352,1,8,The Pointy End,The North,3920,3486
Robb Stark,Rodrik Cassel,229,1,8,The Pointy End,The North,3920,372
Greatjon Umber,Catelyn Stark,229,1,8,The Pointy End,The North,391,3486
Greatjon Umber,Rodrik Cassel,229,1,8,The Pointy End,The North,391,372
Theon Greyjoy,Catelyn Stark,229,1,8,The Pointy End,The North,5363,3486
Theon Greyjoy,Rodrik Cassel,229,1,8,The Pointy End,The North,5363,372
Tyrion Lannister,Timett,271,1,8,The Pointy End,The Westerlands,25790,11
Bronn,Timett,271,1,8,The Pointy End,The Westerlands,4613,11
Shagga,Timett,271,1,8,The Pointy End,The Westerlands,114,11
Tyrion Lannister,Tywin Lannister,198,1,8,The Pointy End,The Westerlands,25790,5972
Tyrion Lannister,Kevan Lannister,198,1,8,The Pointy End,The Westerlands,25790,492
Tyrion Lannister,Chella,198,1,8,The Pointy End,The Westerlands,25790,6
Tyrion Lannister,Lannister Messenger,198,1,8,The Pointy End,The Westerlands,25790,17
Tywin Lannister,Bronn,198,1,8,The Pointy End,The Westerlands,5972,4613
Tywin Lannister,Shagga,198,1,8,The Pointy End,The Westerlands,5972,114
Tywin Lannister,Kevan Lannister,198,1,8,The Pointy End,The Westerlands,5972,492
Tywin Lannister,Timett,198,1,8,The Pointy End,The Westerlands,5972,11
Tywin Lannister,Chella,198,1,8,The Pointy End,The Westerlands,5972,6
Tywin Lannister,Lannister Messenger,198,1,8,The Pointy End,The Westerlands,5972,17
Bronn,Kevan Lannister,198,1,8,The Pointy End,The Westerlands,4613,492
Bronn,Chella,198,1,8,The Pointy End,The Westerlands,4613,6
Bronn,Lannister Messenger,198,1,8,The Pointy End,The Westerlands,4613,17
Shagga,Kevan Lannister,198,1,8,The Pointy End,The Westerlands,114,492
Shagga,Chella,198,1,8,The Pointy End,The Westerlands,114,6
Shagga,Lannister Messenger,198,1,8,The Pointy End,The Westerlands,114,17
Kevan Lannister,Timett,198,1,8,The Pointy End,The Westerlands,492,11
Kevan Lannister,Chella,198,1,8,The Pointy End,The Westerlands,492,6
Kevan Lannister,Lannister Messenger,198,1,8,The Pointy End,The Westerlands,492,17
Timett,Chella,198,1,8,The Pointy End,The Westerlands,11,6
Timett,Lannister Messenger,198,1,8,The Pointy End,The Westerlands,11,17
Chella,Lannister Messenger,198,1,8,The Pointy End,The Westerlands,6,17
Robb Stark,Lannister Scout,128,1,8,The Pointy End,The North,3920,10
Theon Greyjoy,Lannister Scout,128,1,8,The Pointy End,The North,5363,10
Greatjon Umber,Lannister Scout,128,1,8,The Pointy End,The North,391,10
Rodrik Cassel,Lannister Scout,128,1,8,The Pointy End,The North,372,10
Catelyn Stark,Lannister Scout,128,1,8,The Pointy End,The North,3486,10
Sansa Stark,Joffrey Baratheon,369,1,8,The Pointy End,The Crownlands,8796,3303
Sansa Stark,Janos Slynt,369,1,8,The Pointy End,The Crownlands,8796,763
Sansa Stark,Barristan Selmy,369,1,8,The Pointy End,The Crownlands,8796,1321
Sansa Stark,Royal Steward,369,1,8,The Pointy End,The Crownlands,8796,160
Sansa Stark,Meryn Trant,369,1,8,The Pointy End,The Crownlands,8796,327
Joffrey Baratheon,Cersei Lannister,369,1,8,The Pointy End,The Crownlands,3303,15111
Joffrey Baratheon,Sandor Clegane,369,1,8,The Pointy End,The Crownlands,3303,3829
Joffrey Baratheon,Janos Slynt,369,1,8,The Pointy End,The Crownlands,3303,763
Joffrey Baratheon,Grand Maester Pycelle,369,1,8,The Pointy End,The Crownlands,3303,1995
Joffrey Baratheon,Lord Varys,369,1,8,The Pointy End,The Crownlands,3303,7229
Joffrey Baratheon,Petyr Baelish,369,1,8,The Pointy End,The Crownlands,3303,8400
Joffrey Baratheon,Barristan Selmy,369,1,8,The Pointy End,The Crownlands,3303,1321
Joffrey Baratheon,Royal Steward,369,1,8,The Pointy End,The Crownlands,3303,160
Joffrey Baratheon,Meryn Trant,369,1,8,The Pointy End,The Crownlands,3303,327
